Unnamed: 0,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,duration_value,"duration_type ",duration_type
1374,s1375,movie,accomplice,jeremy grant,"Kurt Sorge, Tom Van Steenbergen, Cameron Zink, Graham Agassiz, Tyler McCaul, Cameron McCaul, Ethan Nell, Hannah Bergemann, Carson Storch, Brandon Semenuk, Veronique Sandler, Nico Vink, Garett Buehler, Jaxson Riddle, Andreu Lacondeguy, Paul Genovese, Paul Basagoitia",united states,2021-01-27,2021,tv-14,52 min,"documentaries, international movies, sports movies",traverse the globe with the world's top riders as they pedal through rugged terrain and majestic locations in this visual homage to the bicycle.,2021.0,January,52.0,"min",min
1375,s1376,tv show,bonding,nan,"Zoe Levin, Brendan Scannell, Micah Stock, Theo Stockman, Alex Hurt, D'Arcy Carden, Gabrielle Ryan, Charles Gould",united states,2021-01-27,2021,tv-ma,2 Seasons,"tv comedies, tv dramas",a new york city grad student moonlighting as a dominatrix enlists her gay bff from high school to be her assistant.,2021.0,January,2.0,"Seasons",Seasons
1376,s1377,movie,kilometers and kilometers,jeo baby,"Tovino Thomas, India Jarvis, Joju George, Sidhartha Siva, Basil Joseph, Sudheesh, Parvathi T, Pauly Valsan",india,2021-01-27,2020,tv-ma,127 min,"comedies, dramas, independent movies","when a debt-ridden man reluctantly agrees to drive an american tourist around india, their stark differences lead to bickering… and unexpected bonding.",2021.0,January,127.0,"min",min
1377,s1378,tv show,outlander,nan,"Caitriona Balfe, Sam Heughan, Tobias Menzies, Gary Lewis, Graham McTavish, Lotte Verbeek, Duncan Lacroix, Laura Donnelly, Bill Paterson, Stephen Walters, Grant O'Rourke, Simon Callow, Richard Rankin, Sophie Skelton, David Berry, Romann Berrux, Ed Speleers, Maria Doyle Kennedy, Tim Downie",united states,2021-01-27,2018,tv-ma,4 Seasons,"romantic tv shows, tv action & adventure, tv dramas",this epic tale adapted from diana gabaldon's popular series of fantasy-romance novels focuses on the drama of two time-crossed lovers.,2021.0,January,4.0,"Seasons",Seasons
1378,s1379,movie,penguin bloom,glendyn ivin,"Naomi Watts, Andrew Lincoln, Jacki Weaver, Griffin Murray-Johnston, Rachel House, Leeanna Walsman, Lisa Hensley, Felix Cameron, Abe Clifford-Barr","australia, united states",2021-01-27,2021,tv-14,95 min,"children & family movies, dramas","as a mom copes with the aftermath of a harrowing accident, she finds inspiration from an injured magpie taken in by her family. based on a true story.",2021.0,January,95.0,"min",min
1379,s1380,movie,black rose,okey oku,"Blossom Chukwujekwu, Ebele Okaro, Lilian Echelon, Betty Bellor, Swanky JKA",nigeria,2021-01-26,2018,tv-14,121 min,"dramas, international movies","struggling in poverty with her single mother and siblings, a principled young woman meets the man of her dreams but soon finds he's keeping secrets.",2021.0,January,121.0,"min",min
1380,s1381,tv show,go dog go,nan,"Michela Luci, Callum Shoniker, Lyon Smith, Tajja Isen, Anand Rajaram, David Berni, Linda Ballantyne, Joshua Graham, Patrick McKenna, Judy Marshak, Martin Roach, Katie Griffin","united states, united kingdom",2021-01-26,2021,tv-y,1 Season,kids' tv,"handy and inventive pup tag chases adventure with her best pal, scooch, solving problems and helping the citizens of pawston along the way.",2021.0,January,1.0,"Season",Season
1381,s1382,movie,hire a woman,ifeanyi ikpoenyi,"Alexx Ekubo, Nancy Isime, Mike Godson, Belinda Effah, Ifu Ennada, Uzor Arukwe, Uche Nwaefuna, Erica Nlewedim",nan,2021-01-26,2019,tv-14,108 min,"comedies, international movies, romantic movies",an uptight man attempts to make his ex-girlfriend jealous when he pays his co-worker to act as his lover at a university reunion.,2021.0,January,108.0,"min",min
1382,s1383,movie,she is,chris eneng enaji,"Somkele Iyamah, Ime Bishop Umoh, Chiwetalu Agu, Chigul, Desmond Elliot, Segun Arinze, Alibaba Akporobome, Frank Donga, Omawumi, Uzor Arukwe, Blessing Onwukwe, Amaka Iruobe, Waje",nan,2021-01-26,2019,tv-pg,102 min,"dramas, international movies, romantic movies","under pressure from her family and friends to settle down, a successful and single woman searches for the right partner, refusing to settle for less.",2021.0,January,102.0,"min",min
1383,s1384,tv show,blown away,nan,,canada,2021-01-22,2021,tv-14,2 Seasons,"international tv shows, reality tv","ten master artists turn up the heat in glassblowing sculpture challenges for the chance to win $60,000 in prizes and the title of champion.",2021.0,January,2.0,"Seasons",Seasons
1384,s1385,tv show,busted!,nan,"Yoo Jae-suk, Ahn Jae-wook, Kim Jong-min, Lee Kwang-soo, Park Min-young, Sehun, Kim Se-jeong",south korea,2021-01-22,2021,tv-14,3 Seasons,"crime tv shows, international tv shows, korean tv shows","tackling different mysteries in each episode of this game show, seven sleuths get closer to solving the biggest one of all: what happened to project d?",2021.0,January,3.0,"Seasons",Seasons
1385,s1386,tv show,demon slayer: kimetsu no yaiba,nan,"Natsuki Hanae, Akari Kito, Hiro Shimono, Yoshitsugu Matsuoka, Takahiro Sakurai, Hochu Otsuka, Yuki Kaji, Ai Kakuma, Nobuhiko Okamoto, Toshiyuki Morikawa, Aoi Yuki, Shiori Izawa, Daisuke Namikawa, Takumi Yamazaki, Hikaru Midorikawa, Takehito Koyasu",japan,2021-01-22,2019,tv-14,1 Season,"anime series, international tv shows","after a demon attack leaves his family slain and his sister cursed, tanjiro embarks upon a perilous journey to find a cure and avenge those he's lost.",2021.0,January,1.0,"Season",Season
1386,s1387,movie,so my grandma’s a lesbian!,ángeles reiné,"Rosa María Sardà, Verónica Forqué, Ingrid García Jonsson, David Verdaguer, Candela Peña, Mónica López, Pol Monen, Alex O'Dogherty, Leander Vyvey, Liz Lobato","portugal, spain",2021-01-22,2020,tv-ma,95 min,"comedies, international movies, lgbtq movies","two women in their 70s decide to come out to their families and get married, sparking chaos — and threatening a granddaughter's engagement.",2021.0,January,95.0,"min",min
1387,s1388,movie,the next three days,paul haggis,"Russell Crowe, Elizabeth Banks, Brian Dennehy, Lennie James, Olivia Wilde, Ty Simpkins, Helen Carey, Liam Neeson, Daniel Stern, Kevin Corrigan","united states, france",2021-01-22,2010,pg-13,133 min,"dramas, thrillers","when his wife becomes a murder suspect and is sent to prison, a professor plots a meticulous plan to take back her freedom and reunite his family.",2021.0,January,133.0,"min",min
1388,s1389,movie,the white tiger,ramin bahrani,"Adarsh Gourav, Rajkummar Rao, Priyanka Chopra Jonas, Mahesh Manjrekar, Vijay Maurya","india, united states",2021-01-22,2021,r,127 min,dramas,the ambitious driver for a rich indian family uses his wit and cunning to escape from poverty and become an entrepreneur. based on the bestselling novel.,2021.0,January,127.0,"min",min
1389,s1390,movie,friendsgiving,nicol paone,"Malin Akerman, Kat Dennings, Aisha Tyler, Jane Seymour, Jack Donnelly, Chelsea Peretti, Christine Taylor, Ryan Hansen, Deon Cole, Wanda Sykes",united states,2021-01-21,2020,r,95 min,comedies,a quiet holiday dinner among friends turns into a chaotic night of illicit activity and compromising situations when uninvited guests crash the party.,2021.0,January,95.0,"min",min
1390,s1391,movie,the shadow of violence,nick rowland,"Cosmo Jarvis, Barry Keoghan, Niamh Algar, Ned Dennehy, Kiljan Tyr Moroney, David Wilmot, Brid Brennan, Simone Kirby, Anthony Welsh","united kingdom, ireland",2021-01-21,2020,r,101 min,dramas,"as he reconciles with his ex and their son, an enforcer for a crime family gets an order that tests his loyalty and endangers everyone he holds dear.",2021.0,January,101.0,"min",min
1391,s1392,movie,cut throat city,rza,"Shameik Moore, Demetrius Shipp Jr., Denzel Whitaker, Keean Johnson, Kat Graham, T.I., Terrence Howard, Rob Morgan, Eiza González, Ethan Hawke, Wesley Snipes",united states,2021-01-20,2020,r,123 min,dramas,"bereft of opportunities in the aftermath of hurricane katrina, a young man and his close friends turn to a life of crime in the 9th ward of new orleans.",2021.0,January,123.0,"min",min
1392,s1393,tv show,daughter from another mother,nan,"Ludwika Paleta, Paulina Goto, Martín Altomaro, Liz Gallardo, Javier Ponce, Oka Giner, Zaide Silvia Gutiérrez, Dalexa Meneses, Emilio Beltrán Ulrich, Fernando Memije, Elena del Río, Christian Chávez",mexico,2021-01-20,2021,tv-ma,1 Season,"international tv shows, spanish-language tv shows, tv comedies","after realizing their babies were exchanged at birth, two women develop a plan to adjust to their new lives: creating a single —and peculiar— family.",2021.0,January,1.0,"Season",Season
1393,s1394,movie,sightless,cooper karl,"Madelaine Petsch, Alexander Koch, December Ensminger, Lee Jones",united states,2021-01-20,2020,tv-14,89 min,thrillers,a former violinist grows suspicious of the new people in her life and their alarming behavior as she recovers from an assault that left her blind.,2021.0,January,89.0,"min",min
1394,s1395,tv show,spycraft,nan,,united states,2021-01-20,2021,tv-ma,1 Season,"docuseries, science & nature tv","the spy game is a serious business, and throughout history, the tools and technologies developed for it have mattered as much as the spies themselves.",2021.0,January,1.0,"Season",Season
1395,s1396,tv show,hello ninja,nan,"Lukas Engel, Zoey Siewert, Sam Vincent, Mayumi Yoshida",united states,2021-01-19,2021,tv-y,4 Seasons,kids' tv,"bffs wesley and georgie and their silly cat sidekick pretzel transform into ninjas and enter a magic world, where they solve problems and save the day.",2021.0,January,4.0,"Seasons",Seasons
1396,s1397,movie,homefront,gary fleder,"Jason Statham, James Franco, Izabela Vidovic, Kate Bosworth, Marcus Hester, Clancy Brown, Winona Ryder, Omar Benson Miller, Rachelle Lefevre, Frank Grillo, Chuck Zito, Pruitt Taylor Vince",united states,2021-01-18,2013,r,100 min,action & adventure,"when an ex-dea agent is widowed, he moves with his young daughter to a small town, but his quiet life is shattered by a meth-making drug trafficker.",2021.0,January,100.0,"min",min
1397,s1398,movie,a monster calls,j.a. bayona,"Lewis MacDougall, Sigourney Weaver, Felicity Jones, Liam Neeson, Toby Kebbell, Ben Moor, James Melville, Oliver Steer, Dominic Boyle, Geraldine Chaplin, Jennifer Lim","united kingdom, spain, united states",2021-01-16,2016,pg-13,108 min,"dramas, sci-fi & fantasy","overwhelmed by his mother’s illness, a young boy begins to understand human complexity through the fantastic tales of a consoling tree monster.",2021.0,January,108.0,"min",min
1398,s1399,movie,death of me,darren lynn bousman,"Maggie Q, Luke Hemsworth, Alex Essoe, Ingkarat Jaraswongkosol, Kelly B. Jones, Caledonia Burr","united states, thailand",2021-01-16,2020,r,94 min,horror movies,"with no memory of the previous night, a vacationing couple uncovers a disturbing personal video that inexplicably shows one of them killing the other.",2021.0,January,94.0,"min",min
1399,s1400,movie,radium girls,"lydia dean pilcher, ginny mohler","Joey King, Abby Quinn, Cara Seymour, Scott Shepherd, Susan Heyward, Neal Huff, Collin Kelly-Sordelet, John Bedford Lloyd, Joe Grifasi, Colby Minifie",united states,2021-01-16,2018,tv-14,103 min,"dramas, independent movies","when the women at a radium factory begin to fall gravely and inexplicably ill, bessie and her co-workers set out to expose a corporate cover-up.",2021.0,January,103.0,"min",min
1400,s1401,tv show,bling empire,nan,,united states,2021-01-15,2021,tv-ma,1 Season,reality tv,"follow la's wildly wealthy asian and asian american fun seekers as they go all out with fabulous parties, glamour and drama in this reality series.",2021.0,January,1.0,"Season",Season
1401,s1402,tv show,carmen sandiego,nan,"Gina Rodriguez, Finn Wolfhard, Abby Trott, Michael Hawley, Michael Goldsmith, Kari Wahlgren, Sharon Muthu, Liam O'Brien, Rafael Petardi, Charlet Chung",united states,2021-01-15,2021,tv-y7,4 Seasons,"kids' tv, tv thrillers","a master thief who uses her skills for good, carmen sandiego travels the world foiling v.i.l.e.'s evil plans – with help from her savvy sidekicks.",2021.0,January,4.0,"Seasons",Seasons
1402,s1403,tv show,disenchantment,nan,"Abbi Jacobson, Eric André, Nat Faxon, John DiMaggio, Tress MacNeille, Matt Berry, David Herman, Maurice LaMarche, Lucy Montgomery, Billy West",united states,2021-01-15,2021,tv-14,3 Seasons,"tv action & adventure, tv comedies, tv sci-fi & fantasy","princess duties call, but she'd rather be drinking. free-spirited bean exasperates the king as she wreaks havoc with her demon and elf pals.",2021.0,January,3.0,"Seasons",Seasons
1403,s1404,movie,double dad,cris d'amato,"Maisa Silva, Eduardo Moscovis, Marcelo Médici, Laila Zaid, Pedro Ottoni, Rayana Diniz, Caio Vegatti, Fafá de Belém, Thaynara Og, Roberto Bonfim",brazil,2021-01-15,2020,tv-g,105 min,"children & family movies, comedies, dramas","while her mom is away, a teen sneaks out of the hippie commune where she lives and embarks on a life-changing adventure to discover who her father is.",2021.0,January,105.0,"min",min
1404,s1405,tv show,henry danger,nan,"Jace Norman, Cooper Barnes, Riele Downs, Sean Ryan Fox, Ella Anderson, Michael D. Cohen",united states,2021-01-15,2016,tv-g,3 Seasons,"kids' tv, tv comedies","a new part-time job forces henry hart to balance two lives, one as a typical teenager and the other as secret superhero sidekick kid danger.",2021.0,January,3.0,"Seasons",Seasons
1405,s1406,movie,outside the wire,mikael håfström,"Anthony Mackie, Damson Idris, Emily Beecham, Michael Kelly, Pilou Asbæk","hungary, united states",2021-01-15,2021,r,116 min,action & adventure,"in the near future, a drone pilot sent into a war zone finds himself paired with a top-secret android officer on a mission to stop a nuclear attack.",2021.0,January,116.0,"min",min
1406,s1407,movie,penguins of madagascar: the movie,"eric darnell, simon j. smith","Tom McGrath, Christopher Knights, Chris Miller, Conrad Vernon, John Malkovich, Benedict Cumberbatch, Ken Jeong, Annet Mahendru, Peter Stormare",united states,2021-01-15,2014,pg,92 min,"children & family movies, comedies","elite penguin spies skipper, kowalski, rico and private join forces with the suave agents of the north wind to defeat power-mad genius octavius brine.",2021.0,January,92.0,"min",min
1407,s1408,movie,pinkfong & baby shark's space adventure,byeon hee-sun,"Jo Kyoung-i, Kim Seo-yeong, Kim Eun-ah, Jeong Jae-heon","united states, south korea",2021-01-15,2019,tv-y,65 min,children & family movies,"joined by new friends from other planets, pinkfong and baby shark explore outer space and search for missing star pieces to return home.",2021.0,January,65.0,"min",min
1408,s1409,tv show,the magicians,nan,"Jason Ralph, Arjun Gupta, Hale Appleman, Stella Maeve, Summer Bishil, Olivia Taylor Dudley, Jade Tailor, Rick Worthy, Mackenzie Astin, Kacey Rohl, Charles Mesure, Keegan Connor Tracy, Trevor Einhorn","united states, canada",2021-01-15,2020,tv-ma,5 Seasons,"tv dramas, tv sci-fi & fantasy","when grad student quentin coldwater enters a college specializing in magic, he learns that the mythic fantasy world he once read about is very real.",2021.0,January,5.0,"Seasons",Seasons
